,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
29517,57,3,169329,3,0,12,0,2,1,0,1887,40,37,1
29518,23,3,315065,5,1,7,4,4,1,0,0,60,25,0
29519,25,1,167835,0,0,9,5,4,0,0,0,38,38,1
29520,22,3,63105,3,1,9,3,2,1,0,0,40,38,0
29521,23,3,520775,5,1,8,3,4,1,0,0,30,38,0
29522,41,1,47902,0,0,9,0,4,1,0,0,45,38,1
29523,25,3,145434,1,1,6,1,4,0,0,0,25,38,0
29524,58,3,56392,1,0,11,0,4,1,0,0,40,38,0
29525,33,3,162312,3,2,11,1,1,1,0,0,45,23,0
29526,28,3,204074,4,0,9,0,4,1,0,0,48,38,0
29527,19,3,99246,5,1,6,1,4,0,0,0,25,38,0
29528,44,3,102085,1,2,0,2,4,0,0,0,40,38,0
29529,68,3,168794,5,1,6,1,4,1,0,0,10,38,0
29530,33,6,332379,3,0,2,0,4,1,0,0,40,38,1
29531,24,3,233419,3,2,3,1,4,0,0,0,40,38,0
29532,44,5,57233,3,0,4,0,4,1,0,0,50,38,0
29533,38,3,192337,0,0,3,0,4,1,7688,0,40,38,1
29534,31,3,442429,3,2,2,4,4,0,0,0,40,25,0
29535,29,3,369114,3,2,0,1,4,0,0,0,40,38,0
29536,65,3,261334,5,3,11,1,4,0,0,0,40,38,0
29537,55,3,160303,3,3,0,2,4,0,0,0,40,38,0
29538,49,3,50474,3,0,3,0,4,1,0,0,40,38,0
29539,27,3,321577,3,1,6,3,2,0,0,0,40,38,0
29540,41,3,29591,3,2,11,1,4,1,0,0,30,38,0
29541,33,5,334744,1,0,2,0,4,1,0,0,50,38,1
29542,22,5,269474,3,1,4,3,4,1,0,0,40,38,0
29543,41,3,287306,3,0,9,0,4,1,0,1902,40,38,1
29544,66,3,33619,3,0,7,0,2,1,0,0,4,38,0
29545,38,3,149347,1,2,11,1,4,1,0,0,60,38,0
29546,43,3,96249,3,0,6,0,4,1,0,0,42,38,1
29547,40,1,370502,1,0,5,0,4,1,0,0,40,25,0
29548,32,3,188246,1,0,11,0,4,1,0,0,40,38,1
29549,30,3,167558,3,1,11,4,4,0,0,0,35,25,0
29550,35,3,292185,0,0,0,0,4,1,0,0,40,38,0
29551,41,3,101593,4,0,9,0,4,1,15024,0,50,38,1
29552,33,1,70164,0,1,9,1,0,1,0,0,60,38,0
29553,36,3,269722,0,0,3,0,4,1,0,0,55,38,1
29554,33,5,175502,0,0,9,0,4,1,0,0,60,38,0
29555,53,3,233165,3,0,3,0,4,1,0,0,60,38,1
29556,27,3,177351,0,1,11,1,4,1,0,0,45,38,0
29557,22,3,212114,0,1,5,3,4,0,0,0,15,38,0
29558,26,3,288959,3,0,11,0,2,1,0,0,36,38,0
29559,64,3,231619,3,0,11,5,4,0,0,0,21,38,0
29560,48,3,146919,1,2,0,4,4,0,0,0,45,38,0
29561,23,3,388811,3,1,0,3,4,0,0,0,40,38,0
29562,26,3,243560,1,1,11,4,4,0,0,0,40,41,0
29563,35,5,98360,0,0,9,0,4,1,0,0,40,38,0
29564,46,3,369538,1,0,11,0,4,1,0,0,40,38,1
29565,65,5,31740,1,3,3,4,4,0,0,0,45,38,0
29566,53,3,223660,3,3,6,1,4,1,6849,0,40,38,0
29567,18,3,333611,5,1,7,2,4,1,0,0,54,25,0
29568,34,5,108247,4,0,9,0,4,1,0,0,55,38,1
29569,28,3,76129,3,1,6,4,4,0,0,0,40,12,0
29570,37,3,91711,0,0,3,0,4,1,0,0,60,38,1
29571,61,8,166855,0,0,14,0,4,1,0,0,10,38,0
29572,59,3,182062,0,0,9,0,4,1,5013,0,40,38,0
29573,32,3,252752,4,1,3,1,4,0,13550,0,60,38,1
29574,31,3,43953,0,0,9,5,4,0,0,0,35,38,0
29575,25,1,84224,0,1,9,1,4,0,0,0,40,38,0
29576,81,3,100675,5,0,9,0,4,1,0,0,15,30,0
29577,47,3,155509,3,2,7,2,2,0,0,0,35,38,0
29578,39,3,29814,3,0,2,0,4,1,0,0,40,38,0
29579,37,3,241805,1,0,7,0,2,1,0,0,30,38,0
29580,44,3,214838,3,0,6,0,4,1,0,0,45,38,1
29581,37,3,240810,1,0,2,0,4,1,0,0,45,38,0
29582,41,3,154076,1,0,0,0,4,1,0,0,50,38,1
29583,27,8,175552,5,0,14,5,4,0,0,0,40,25,0
29584,55,3,170287,1,0,9,0,4,1,0,0,40,30,1
29585,60,3,145995,0,0,11,0,4,1,0,0,40,38,1
29586,22,3,433669,1,1,5,1,4,1,0,0,36,41,0
29587,23,3,233626,0,1,11,1,4,1,0,0,25,38,0
29588,19,3,607799,3,1,6,1,4,0,0,0,60,38,0
29589,45,3,88500,1,0,6,0,4,1,0,0,44,38,1
29590,36,3,127809,3,2,7,4,2,0,0,0,30,38,0
29591,46,3,243743,0,0,9,0,4,1,0,0,40,38,1
29592,48,3,177211,5,0,6,0,4,1,0,0,40,38,0
29593,39,5,231180,3,0,7,0,4,1,0,0,50,38,0
29594,29,3,253856,0,0,13,0,4,1,0,0,20,38,0
29595,39,3,177075,3,2,0,1,4,0,0,0,40,38,0
29596,26,3,152855,3,1,3,3,3,0,0,0,40,25,0
29597,37,3,191137,1,2,9,4,4,1,0,0,25,38,0
29598,49,3,255559,1,0,0,5,4,0,0,0,40,38,1
29599,27,3,169815,0,1,11,3,4,1,0,0,40,38,0
29600,28,3,221215,5,1,5,2,4,1,0,0,40,25,0
29601,35,3,270059,1,2,11,4,4,0,0,0,30,38,0
29602,54,8,31588,3,0,14,0,4,1,2635,0,40,38,0
29603,17,3,345403,5,1,7,3,4,1,0,0,40,38,0
29604,18,3,194897,3,1,5,3,0,1,0,0,40,38,0
29605,33,3,388741,1,1,0,4,3,0,0,0,38,38,0
29606,33,3,355856,1,0,11,0,1,1,0,0,60,38,0
29607,51,3,122109,1,0,0,5,4,0,0,0,35,38,0
29608,49,3,75673,3,1,0,3,1,0,0,0,40,38,0
29609,49,4,141058,1,2,3,1,4,1,0,2339,50,38,0
29610,41,3,47902,1,0,11,0,4,1,0,0,35,38,1
29611,64,3,221343,5,2,8,1,4,0,0,0,12,38,0
29612,40,3,255675,1,0,9,0,4,1,0,0,40,38,1
29613,49,0,203505,3,3,0,1,4,0,0,0,40,38,0
29614,23,3,125106,0,1,9,3,4,0,0,0,40,38,0
29615,34,3,139890,1,2,0,4,4,0,0,0,40,38,0
29616,38,3,76878,5,0,2,0,4,1,5178,0,40,38,1
29617,47,5,28035,1,0,4,0,4,1,0,0,86,38,0
29618,30,3,43953,3,1,0,2,4,0,0,1974,40,38,0
29619,36,3,163237,1,0,0,0,4,1,0,0,40,38,1
29620,23,1,55890,0,1,9,1,4,0,0,0,40,38,0
29621,47,5,255934,1,0,3,0,4,1,0,0,80,38,0
29622,61,3,168654,3,2,0,1,4,0,0,0,40,1,0
29623,47,5,39986,0,0,11,0,4,1,0,0,40,38,0
29624,56,3,208451,0,0,9,0,4,1,0,0,40,38,1
29625,20,3,206681,5,1,11,1,4,0,0,0,55,38,0
29626,33,3,117779,3,0,6,5,4,0,0,0,46,38,1
29627,36,5,129150,3,0,4,0,4,1,0,0,50,38,1
29628,38,8,177273,3,0,14,5,4,0,0,0,35,38,0
29629,34,1,226443,1,0,10,0,4,1,0,0,40,38,1
29630,56,3,146326,3,0,13,0,4,1,0,0,50,38,0
29631,32,3,187901,1,1,3,1,4,0,0,0,23,38,0
29632,26,3,97153,1,0,6,0,4,1,5178,0,40,38,1
29633,49,3,188694,0,1,3,1,4,1,0,0,40,38,1
29634,71,3,187493,3,0,10,0,4,1,0,0,40,38,1
29635,19,3,212468,1,1,7,3,4,0,0,0,15,38,0
29636,20,3,84726,1,1,12,1,4,0,0,0,40,38,0
29637,42,3,137907,3,2,0,4,4,0,0,0,35,38,0
29638,51,3,34361,1,0,3,5,4,0,0,0,20,38,1
29639,38,3,254114,1,1,9,3,2,0,0,0,40,38,0
29640,38,3,170174,5,0,6,0,4,1,0,0,40,38,1
29641,35,5,190895,0,2,3,1,4,1,0,0,25,38,0
29642,24,1,317443,0,0,9,5,2,0,0,0,40,38,0
29643,40,3,375603,3,2,0,4,2,1,0,0,40,38,0
29644,21,3,203076,3,1,5,3,4,1,0,0,35,38,0
29645,49,3,53893,3,2,13,1,4,1,0,0,40,38,0
29646,18,8,171748,1,1,14,3,2,0,0,0,24,38,0
29647,54,3,167770,3,0,3,0,4,1,0,1902,55,38,1
29648,52,3,204584,0,1,3,1,4,0,0,0,42,38,0
29649,27,3,660870,0,1,9,1,4,0,0,0,60,38,0
29650,20,3,105686,3,1,6,1,4,1,0,0,40,38,0
29651,38,8,70282,4,0,14,5,2,0,15024,0,2,38,1
29652,31,3,148607,1,2,6,1,4,1,0,0,40,38,0
29653,25,3,255849,3,1,0,3,4,0,0,0,40,38,0
29654,19,0,255921,1,1,5,3,4,1,0,0,20,8,0
29655,33,3,113326,1,0,2,0,4,1,0,0,50,38,0
29656,23,3,440456,0,1,7,1,4,1,0,0,40,38,0
29657,34,3,105493,4,2,9,4,4,0,0,0,40,38,0
29658,42,3,259757,0,2,9,4,4,1,0,653,50,38,1
29659,37,1,89491,4,2,3,1,4,0,0,0,40,38,0
29660,25,3,171818,0,1,3,3,4,0,0,0,40,38,0
29661,40,3,51151,1,0,2,0,4,1,0,0,40,38,0
29662,33,5,188957,0,1,11,1,4,0,0,0,40,38,0
29663,31,3,97933,1,1,0,1,4,0,0,0,40,38,0
29664,32,4,195447,0,0,11,0,4,1,0,0,45,38,0
29665,63,8,46907,0,0,14,0,4,1,0,0,8,38,1
29666,54,4,383365,0,0,11,0,4,1,0,0,70,38,1
29667,32,5,203408,3,0,2,0,4,1,0,0,44,38,0
29668,29,1,148182,3,0,13,0,2,1,0,0,40,38,0
29669,26,1,211497,1,0,9,0,4,1,0,0,40,38,0
29670,39,5,48063,1,0,4,0,4,1,0,0,60,38,0
29671,57,3,211804,0,0,9,0,4,1,3103,0,50,38,1
29672,54,3,185407,1,0,4,0,4,1,0,0,40,38,0
29673,57,3,225927,5,0,6,0,4,1,0,0,40,38,0
29674,23,0,314525,0,1,9,1,4,1,0,0,40,38,0
29675,27,5,208577,1,0,3,0,4,1,0,0,45,38,1
29676,42,3,222884,0,1,3,1,4,1,0,0,55,38,1
29677,31,3,209538,5,0,2,0,4,1,0,0,40,38,0
29678,49,1,177114,4,2,9,1,4,0,0,0,60,38,0
29679,50,3,173754,3,0,2,0,4,1,0,0,40,38,0
29680,46,1,121370,3,2,0,4,4,0,0,0,30,38,0
29681,37,3,67125,3,2,11,1,4,1,0,0,60,38,0
29682,26,3,67240,3,0,2,0,4,1,0,0,40,38,0
29683,27,3,198346,0,2,0,1,4,0,0,0,35,38,0
29684,24,3,141003,1,1,3,3,4,1,0,0,25,38,0
29685,24,4,60668,3,1,2,3,4,1,0,0,40,38,0
29686,29,3,104256,3,2,11,1,4,0,0,0,34,38,0
29687,47,3,131002,0,0,9,0,4,1,0,0,50,38,1
29688,33,5,155151,1,0,11,0,4,1,0,1740,50,38,0
29689,26,3,177720,1,2,9,4,4,0,0,0,45,38,0
29690,20,3,39615,1,1,2,3,4,1,0,0,40,38,0
29691,25,3,203871,1,0,9,5,4,0,0,1887,40,38,1
29692,57,6,25045,0,2,0,4,4,1,2174,0,37,38,0
29693,36,3,112264,3,0,13,0,4,1,0,0,50,38,0
29694,25,3,169100,4,0,3,0,4,1,0,0,40,38,0
29695,46,3,155659,0,0,6,0,4,1,0,0,40,10,1
29696,39,3,291665,3,0,0,0,4,1,4508,0,24,38,0
29697,29,3,224215,1,0,2,0,4,1,0,0,40,38,1
29698,18,3,270502,5,1,3,3,4,0,0,0,20,38,0
29699,46,3,125487,1,0,12,0,4,1,0,0,40,38,0
29700,61,3,51385,0,0,11,0,4,1,0,0,50,38,1
29701,41,3,112763,3,3,11,1,4,0,0,0,40,38,0
29702,50,3,108926,1,2,6,1,2,0,0,0,40,38,0
29703,53,3,366957,0,0,3,0,1,1,99999,0,50,18,1
29704,36,1,109766,0,1,10,1,4,1,0,0,60,38,0
29705,38,3,226106,1,1,0,4,2,0,0,0,40,38,0
29706,75,5,92792,3,0,11,0,4,1,0,0,35,38,0
29707,26,3,186950,1,0,0,5,4,0,0,0,40,38,1
29708,44,3,230478,0,0,3,0,4,1,0,0,40,38,1
29709,25,3,231638,3,1,0,3,4,0,0,0,40,38,0
29710,31,3,120461,1,1,11,3,4,0,0,0,40,38,0
29711,49,3,33673,5,1,13,1,1,1,0,0,35,38,0
29712,34,3,191385,3,0,6,0,4,1,0,0,48,38,0
29713,31,5,229946,3,0,9,0,4,1,0,0,40,3,0
29714,47,5,160131,1,2,2,1,4,1,0,0,40,38,0
29715,38,3,190895,0,0,3,0,4,1,7298,0,50,38,1
29716,18,3,126021,3,1,2,3,4,0,0,0,20,38,0
29717,47,3,27815,5,2,7,1,4,0,0,1719,30,38,0
29718,42,3,203542,3,1,2,1,4,1,0,0,40,38,0
29719,29,3,144592,0,1,11,3,4,1,0,0,40,38,0
29720,38,1,223004,1,2,10,1,4,1,0,0,75,38,0
29721,22,3,183257,1,1,11,3,2,0,0,0,20,38,0
29722,32,3,172714,3,1,2,3,4,1,0,0,40,38,0
29723,20,3,131611,1,1,0,3,4,1,0,0,48,38,0
29724,41,3,253060,4,0,11,0,4,1,0,0,50,38,0
29725,46,3,471990,3,0,13,0,2,1,0,0,46,38,1
29726,44,3,138966,3,0,0,5,4,0,0,0,38,38,0
29727,35,3,385412,0,1,0,1,4,0,0,0,40,38,0
29728,18,8,184101,1,1,14,3,4,1,0,0,25,38,0
29729,60,3,103344,3,0,2,0,4,1,15024,0,40,38,1
29730,36,1,135786,5,0,2,0,4,1,0,0,25,38,0
29731,30,3,227359,1,1,2,4,4,1,0,0,40,38,0
29732,40,6,86912,2,0,9,0,4,1,0,0,50,38,1
29733,21,3,83033,1,1,0,3,4,0,2176,0,20,38,0
29734,25,3,172581,0,1,9,1,4,0,0,0,40,38,0
29735,56,6,274111,4,2,9,1,4,1,0,1669,40,38,0
29736,42,3,187795,1,0,3,0,4,1,99999,0,55,38,1
29737,26,3,483822,5,1,5,4,4,1,0,0,40,12,0
29738,66,4,220543,3,0,0,5,4,0,0,0,40,38,1
29739,48,3,152953,5,0,2,0,4,1,0,0,32,5,0
29740,35,3,239755,1,1,11,4,4,1,0,0,50,38,0
29741,41,3,177905,4,0,9,0,4,1,0,0,45,38,1
29742,19,3,200136,1,1,11,3,4,0,0,0,20,38,0
29743,55,5,111625,3,0,11,0,4,1,0,0,40,38,0
29744,42,5,336513,0,0,2,0,4,1,15024,0,60,38,1
29745,45,3,162915,1,2,13,1,4,1,0,0,50,38,0
29746,29,3,116662,0,1,5,1,4,1,0,0,40,38,0
29747,42,5,24763,2,0,9,0,4,1,15024,0,40,38,1
29748,65,3,225580,3,2,11,1,4,0,0,0,20,38,0
29749,30,3,169104,1,1,7,2,1,1,0,0,40,39,0
29750,43,3,212894,1,0,2,0,4,1,0,0,40,38,0
29751,61,3,93997,5,0,6,0,4,1,0,0,40,21,0
29752,22,3,189924,1,1,7,1,4,0,0,0,50,38,0
29753,23,3,274424,5,2,7,4,4,0,0,0,40,38,0
29754,34,3,188246,3,0,6,0,4,1,0,0,40,38,0
29755,51,3,284211,3,3,9,4,4,0,0,0,35,38,0
29756,21,3,198259,1,1,0,3,4,0,0,0,15,38,0
29757,31,3,368517,1,1,9,1,1,1,0,0,40,38,0
29758,34,3,168768,1,1,0,1,4,0,0,0,35,38,0
29759,33,0,122220,1,0,3,5,2,0,0,0,40,38,1
29760,32,3,136204,4,2,3,1,4,1,0,2824,55,38,1
29761,44,3,175641,5,0,11,0,4,1,0,0,40,38,1
29762,21,6,173324,1,1,7,3,2,1,0,0,20,38,0
29763,75,1,31195,3,2,0,1,4,0,0,0,20,38,0
29764,55,0,88876,4,0,3,0,1,1,0,0,60,38,1
29765,43,5,176069,3,0,7,5,4,0,0,0,16,38,0
29766,31,3,215297,3,0,2,0,4,1,0,0,45,38,0
29767,41,3,198425,1,0,2,0,4,1,0,0,45,38,0
29768,26,1,180957,4,1,9,1,4,1,0,0,50,38,0
29769,23,3,206129,1,1,2,4,2,0,0,0,40,38,0
29770,42,0,65950,3,2,0,4,2,0,0,0,40,38,0
29771,29,3,197618,3,1,0,1,4,0,0,0,40,38,0
29772,21,3,185357,3,1,0,1,4,1,0,0,50,38,0
29773,28,3,134890,0,1,3,3,4,1,0,0,40,38,0
29774,64,8,193043,3,0,14,0,4,1,0,0,40,38,0
29775,35,0,153633,1,1,7,4,2,0,0,0,40,38,0
29776,65,3,115890,0,0,13,0,4,1,0,0,20,38,0
29777,34,3,394447,0,1,9,1,4,1,2463,0,50,9,0
29778,58,3,343957,0,2,11,1,4,1,0,0,50,38,0
29779,63,8,247986,4,0,14,0,4,1,0,0,30,38,1
29780,50,3,238959,0,0,11,0,4,1,99999,0,60,41,1
29781,59,3,159048,3,2,7,1,4,0,0,0,40,38,0
29782,46,3,423222,0,0,3,0,4,1,7688,0,40,38,1
29783,30,3,89735,1,0,9,0,4,1,0,0,40,38,1
29784,28,3,31778,0,1,5,3,4,1,0,0,40,38,0
29785,51,8,157327,5,0,14,0,2,1,0,0,8,38,0
29786,47,3,233511,4,2,11,1,4,1,27828,0,60,38,1
29787,30,3,327112,0,2,11,1,4,1,0,1564,40,38,1
29788,34,3,236543,3,1,2,3,4,1,0,0,40,38,0
29789,51,6,194475,1,2,9,1,4,0,0,0,40,38,0
29790,41,3,303510,3,0,3,0,4,1,0,0,40,38,0
29791,57,3,171242,1,0,9,0,4,1,0,0,40,38,1
29792,28,5,39388,1,0,4,0,4,1,0,0,60,38,0
29793,62,1,197218,3,3,7,1,4,0,0,0,18,38,0
29794,22,6,151991,1,1,12,3,4,1,0,0,20,38,0
29795,38,3,374524,0,0,9,0,4,1,0,0,40,38,1
29796,34,8,267352,5,1,14,1,4,1,0,0,30,38,0
29797,45,1,364563,3,0,13,0,4,1,0,0,40,38,1
29798,37,3,186035,1,0,2,0,4,1,0,0,55,38,0
29799,21,3,47541,3,2,6,2,4,1,0,0,40,38,0
29800,49,3,151107,3,1,2,1,2,1,0,0,40,38,0
29801,24,3,500509,3,1,7,3,2,1,0,0,40,38,0
29802,47,3,138107,0,2,3,1,4,1,0,2258,40,38,1
29803,20,0,225515,1,1,12,3,4,0,0,0,24,38,0
29804,27,3,153291,4,0,9,5,4,0,0,0,50,38,1
29805,40,3,169885,3,2,7,1,4,0,0,0,40,38,0
29806,19,8,112780,1,1,14,3,4,0,0,0,30,38,0
29807,31,1,175778,0,2,9,1,4,0,0,0,40,38,0
29808,43,3,55213,3,0,6,0,4,1,0,1977,52,38,1
29809,48,3,38950,0,0,3,0,4,1,15024,0,50,38,1
29810,64,5,65991,3,0,4,0,4,1,7298,0,45,38,1
29811,39,3,174330,3,2,2,4,4,1,0,0,40,38,0
29812,50,3,35224,3,0,2,0,4,1,0,0,40,38,0
29813,52,3,175622,1,2,7,4,4,0,0,0,40,38,0
29814,44,3,164678,4,0,9,5,4,0,0,0,45,38,0
29815,50,8,87263,3,0,14,0,4,1,0,0,55,38,1
29816,54,3,163671,3,0,13,0,4,1,0,1887,65,38,1
29817,17,5,181317,5,1,4,3,4,1,0,0,35,38,0
29818,33,0,177945,3,0,0,0,2,1,0,0,40,38,0
29819,28,3,47168,5,1,6,3,4,0,0,0,40,38,0
29820,39,5,190023,0,0,11,0,4,1,0,0,60,38,0
29821,33,3,168782,1,1,2,4,4,1,0,0,40,38,0
29822,59,3,175290,5,1,7,2,4,1,0,0,32,38,0
29823,74,3,145463,5,3,8,1,2,0,0,0,15,38,0
29824,54,3,159755,1,0,10,0,4,1,0,0,40,38,1
29825,31,3,113364,1,0,6,0,4,1,0,0,55,38,0
29826,31,3,487742,1,2,11,4,4,0,0,0,40,38,0
29827,20,3,304710,1,1,11,3,1,0,0,0,20,38,0
29828,54,1,185846,4,0,9,0,4,1,0,1977,40,38,1
29829,42,3,212894,1,0,0,0,4,1,2407,0,40,38,0
29830,57,5,315460,4,0,9,0,4,1,0,0,36,38,0
29831,49,3,135643,3,3,2,4,1,0,0,0,40,34,0
29832,40,3,220977,2,0,3,0,1,1,3103,0,40,18,1
29833,19,8,117444,3,1,14,3,4,1,0,0,30,38,0
29834,38,3,202683,3,1,0,1,4,1,0,0,40,38,0
29835,39,3,164866,3,0,6,0,4,1,0,0,42,38,1
29836,43,3,191814,1,0,11,0,4,1,7688,0,50,38,1
29837,32,8,227160,1,2,14,1,4,1,0,0,40,38,0
29838,57,3,158077,0,0,11,5,4,0,0,0,40,38,0
29839,38,3,191103,4,0,9,0,4,1,0,0,99,38,1
29840,25,3,193701,0,1,7,1,4,0,0,0,38,38,0
29841,40,3,143046,0,1,9,1,4,0,0,0,45,38,0
29842,34,3,206297,0,0,3,0,4,1,0,0,48,38,1
29843,35,5,188563,3,2,4,3,4,1,0,0,50,38,0
29844,53,3,35102,1,2,0,1,4,0,0,0,34,38,0
29845,21,3,203055,1,1,6,4,4,1,0,0,40,38,0
29846,43,3,309932,0,0,2,0,4,1,0,0,40,38,0
29847,43,5,243432,3,0,2,0,4,1,0,0,60,38,0
29848,22,3,177107,1,1,9,4,2,0,0,0,35,38,0
29849,64,5,113929,3,0,11,0,4,1,0,0,35,38,0
29850,19,8,291509,5,1,14,3,4,1,0,0,28,38,0
29851,40,3,222011,4,1,9,1,4,0,3325,0,40,38,0
29852,34,3,186824,3,0,5,0,4,1,0,0,70,38,0
29853,46,3,192768,3,0,0,5,4,0,0,0,40,38,0
29854,35,3,234962,3,1,6,2,4,1,0,0,40,25,0
29855,32,3,83253,1,0,13,0,4,1,0,0,60,38,0
29856,26,3,248990,1,1,2,3,4,1,0,0,40,38,0
29857,25,3,346159,3,1,2,1,4,1,0,0,40,38,0
29858,55,3,272656,0,0,12,0,4,1,0,0,55,38,1
29859,22,3,60552,1,1,11,3,4,0,0,0,40,38,0
29860,29,6,33798,1,2,0,3,4,1,0,0,20,38,0
29861,38,5,112158,3,0,3,0,4,1,0,0,99,38,0
29862,55,3,200992,1,3,7,1,4,0,0,0,35,38,0
29863,26,3,98155,3,0,3,0,4,1,0,0,40,38,0
29864,34,4,79586,0,1,9,1,3,1,0,0,60,38,0
29865,25,6,143062,3,1,0,3,4,0,0,0,40,38,0
29866,39,3,101146,3,2,9,1,4,0,4650,0,40,38,0
29867,18,8,284450,5,1,14,3,4,1,0,0,25,38,0
29868,58,6,159021,5,0,4,0,4,1,0,0,40,38,0
29869,34,1,353270,1,1,2,3,4,0,0,0,40,38,0
29870,29,5,162312,1,1,3,3,1,1,0,0,45,34,0
29871,49,6,231961,2,2,9,4,4,1,0,0,50,38,1
29872,38,3,181943,0,1,0,1,4,0,0,0,35,38,0
29873,21,3,163595,1,1,7,3,4,1,0,0,35,38,0
29874,28,3,130856,0,0,9,0,4,1,0,0,40,38,1
29875,42,3,208875,1,0,3,5,4,0,0,0,40,7,1
29876,29,5,58744,1,1,7,3,4,1,0,0,60,38,0
29877,48,3,116641,3,2,0,4,4,0,0,0,45,38,0
29878,40,3,69333,0,0,4,0,4,1,0,0,40,38,0
29879,36,3,320811,1,0,2,0,4,1,0,0,40,38,1
29880,34,3,197886,0,0,11,0,4,1,0,0,60,38,1
29881,57,5,253914,5,0,11,0,4,1,0,0,35,25,0
29882,24,3,89154,5,1,7,1,4,1,0,0,40,7,0
29883,32,3,372317,5,2,7,4,4,0,0,0,23,25,0
29884,18,5,296090,3,1,11,3,4,1,0,0,48,41,0
29885,39,3,192614,3,0,13,0,4,1,0,0,56,38,0
29886,39,3,403489,5,2,13,3,4,1,0,0,40,38,0
29887,18,3,169652,5,1,7,3,4,0,0,0,12,38,0
29888,20,3,217467,1,1,2,3,4,1,0,0,40,38,0
29889,27,8,162104,5,1,14,3,4,0,0,0,40,38,0
29890,54,3,175912,5,0,13,0,4,1,0,0,40,38,0
29891,40,5,179533,3,0,13,0,4,1,0,0,75,38,1
29892,27,3,149624,1,0,0,0,4,1,0,0,30,38,0
29893,27,3,289147,3,1,6,3,4,0,0,0,40,38,0
29894,43,0,347720,0,1,12,1,4,1,0,0,50,38,0
29895,22,3,406978,0,1,3,2,4,0,0,0,40,38,0
29896,17,3,193199,5,1,11,4,4,0,0,0,12,30,0
29897,37,4,163998,1,0,11,0,4,1,0,0,50,38,1
29898,49,3,173115,5,2,3,1,2,1,4416,0,99,38,0
29899,33,3,333701,1,1,7,4,2,1,0,0,40,38,0
29900,21,6,48121,1,1,3,3,4,1,0,1602,10,38,0
29901,45,3,186256,3,2,2,1,4,1,0,0,40,38,0
29902,33,3,104525,3,0,5,0,4,1,0,0,40,38,0
29903,25,3,104097,0,0,2,0,4,1,2829,0,60,38,0
29904,71,3,212806,3,0,11,0,4,1,0,0,36,38,0
29905,23,1,203353,0,1,9,3,4,0,0,0,45,38,0
29906,41,3,130126,4,0,9,0,4,1,0,0,80,38,1
29907,21,8,270043,5,1,14,4,4,0,0,0,30,38,0
29908,47,3,218435,3,1,11,4,4,0,0,0,20,4,0
29909,30,3,154120,0,1,11,1,4,1,0,0,65,38,0
29910,40,3,193537,1,0,0,5,4,0,0,0,40,5,0
29911,44,3,84535,1,2,11,4,4,0,0,0,48,38,0
29912,50,3,150999,4,0,9,0,4,1,0,1977,40,38,1
29913,31,6,157673,3,0,4,0,4,1,0,0,40,38,0
29914,68,3,217424,3,0,10,0,4,1,0,0,24,38,0
29915,45,3,358886,5,0,0,0,4,1,2407,0,50,38,0
29916,38,3,186191,0,1,9,3,4,1,0,0,40,38,0
29917,78,4,212660,5,0,3,0,4,1,0,0,10,38,0
29918,31,4,31740,1,0,4,0,4,1,0,0,55,38,0
29919,39,3,498785,3,2,0,1,4,1,0,0,40,38,0
29920,36,5,35945,5,0,6,0,4,1,7298,0,45,38,1
29921,46,1,162566,4,2,9,4,4,0,0,0,50,1,0
29922,30,3,118861,1,0,0,0,1,1,0,0,50,38,1
29923,34,3,206609,1,1,11,4,4,1,0,0,35,38,0
29924,30,0,423064,3,2,0,2,2,1,0,0,35,38,0
29925,47,3,191957,0,0,11,0,2,1,0,0,40,38,1
29926,40,3,223934,1,0,0,5,4,0,0,0,17,38,1
29927,62,8,129246,3,0,14,0,4,1,0,0,40,38,0
29928,44,5,195486,3,0,11,0,2,1,0,0,70,22,0
29929,40,3,114580,3,2,2,2,4,0,0,0,40,39,0
29930,20,3,119215,1,1,13,3,4,1,0,0,40,38,0
29931,45,3,240554,0,0,3,0,4,1,0,0,40,38,1
29932,55,3,199067,0,0,3,0,4,1,15024,0,42,38,1
29933,51,3,144084,3,1,6,3,4,0,0,0,40,38,0
29934,38,3,358682,1,0,5,0,4,1,0,0,40,38,0
29935,49,1,59612,4,0,9,0,4,1,0,0,40,38,1
29936,49,6,391585,0,0,3,0,4,1,15024,0,40,38,1
29937,30,1,101345,3,2,7,4,4,0,0,0,26,38,0
29938,20,3,117618,1,1,3,3,4,1,0,0,40,38,0
29939,34,3,231238,5,2,4,4,2,1,0,0,40,38,0
29940,42,1,143046,3,3,13,4,4,0,0,0,40,38,0
29941,46,3,326857,4,0,11,0,4,1,0,2415,65,38,1
29942,43,3,203642,0,1,9,1,4,0,0,0,40,38,1
29943,62,3,88579,3,1,0,1,4,0,0,0,38,38,0
29944,21,3,240517,1,1,6,3,4,0,0,0,70,38,0
29945,58,1,156649,5,3,5,4,2,1,0,0,40,38,0
29946,30,3,143392,0,0,0,5,4,0,0,0,40,38,0
29947,37,3,365465,3,2,2,4,4,1,0,0,70,29,0
29948,22,6,264710,0,1,12,3,4,0,0,0,40,38,0
29949,64,6,223830,5,1,0,1,4,0,0,0,38,38,0
