,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
19077,29,42996,RENT,5.0,VENTURE,C,6000,15.96,1,0.14,N,5,26-35,low-middle,medium,0.13954786491766677,0.0008333333333333334,0.00266
21302,29,40000,RENT,1.0,HOMEIMPROVEMENT,C,10000,13.16,1,0.25,N,7,26-35,low-middle,medium,0.25,0.0001,0.0013160000000000001
5671,22,50000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.9,0,0.24,N,4,20-25,low-middle,large,0.24,0.0005,0.0006583333333333334
2676,21,90000,RENT,2.0,VENTURE,B,3300,11.71,0,0.04,N,4,20-25,high-middle,small,0.03666666666666667,0.0006060606060606061,0.0035484848484848485
24022,33,130000,MORTGAGE,9.0,PERSONAL,D,25000,15.33,0,0.19,Y,10,26-35,high,very large,0.19230769230769232,0.00036,0.0006132
3597,23,43000,RENT,7.0,MEDICAL,B,4400,11.99,1,0.1,N,4,20-25,low-middle,small,0.10232558139534884,0.001590909090909091,0.002725
13052,22,116700,MORTGAGE,0.0,EDUCATION,A,6000,8.49,0,0.05,N,4,20-25,high,medium,0.05141388174807198,0.0,0.001415
21314,30,36000,RENT,2.0,EDUCATION,C,4200,14.27,0,0.12,Y,5,26-35,low-middle,small,0.11666666666666667,0.0004761904761904762,0.0033976190476190473
21828,27,60174,MORTGAGE,11.0,MEDICAL,B,3025,10.99,1,0.04,N,10,26-35,middle,small,0.05027088111144348,0.0036363636363636364,0.0036330578512396693
3471,23,48000,RENT,8.0,PERSONAL,B,4000,10.37,1,0.08,N,3,20-25,low-middle,small,0.08333333333333333,0.002,0.0025924999999999998
4889,21,45600,MORTGAGE,5.0,MEDICAL,A,6000,6.03,0,0.13,N,4,20-25,low-middle,medium,0.13157894736842105,0.0008333333333333334,0.001005
18716,28,56461,RENT,5.0,EDUCATION,E,5400,15.68,0,0.1,Y,6,26-35,middle,medium,0.09564123908538637,0.000925925925925926,0.0029037037037037035
19114,28,52000,RENT,6.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.12,N,6,26-35,middle,medium,0.11538461538461539,0.001,0.0011899999999999999
20523,28,54400,RENT,1.0,MEDICAL,D,8000,15.65,1,0.13,N,10,26-35,middle,medium,0.14705882352941177,0.000125,0.00195625
3214,24,18000,RENT,2.0,EDUCATION,C,4000,12.87,1,0.22,Y,4,20-25,low,small,0.2222222222222222,0.0005,0.0032175
17173,27,34560,MORTGAGE,8.0,HOMEIMPROVEMENT,E,10625,16.4,0,0.31,N,7,26-35,low-middle,large,0.3074363425925926,0.0007529411764705883,0.0015435294117647057
172,25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,20-25,middle,very large,0.35716326647236984,0.00036,0.0006084
21573,29,74004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.86,0,0.14,N,8,26-35,middle,medium,0.13512783092805794,0.0002,0.001186
12950,24,85850,MORTGAGE,3.0,MEDICAL,D,12000,15.99,1,0.12,Y,4,20-25,high-middle,large,0.13977868375072802,0.00025,0.0013325
10525,22,78000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.23,N,3,20-25,high-middle,very large,0.23076923076923078,0.0003333333333333333,0.0006105555555555556
6135,21,21000,RENT,2.0,EDUCATION,C,6250,13.85,0,0.3,N,3,20-25,low,medium,0.2976190476190476,0.00032,0.002216
6571,26,47360,MORTGAGE,10.0,HOMEIMPROVEMENT,D,6000,14.61,1,0.13,Y,3,20-25,low-middle,medium,0.1266891891891892,0.0016666666666666668,0.002435
16128,35,54996,RENT,12.0,HOMEIMPROVEMENT,A,20000,6.62,1,0.36,N,9,26-35,middle,very large,0.36366281184086113,0.0006,0.000331
15721,28,73000,RENT,0.0,PERSONAL,B,32000,11.99,1,0.44,N,9,26-35,middle,very large,0.4383561643835616,0.0,0.0003746875
2165,23,17520,RENT,5.0,DEBTCONSOLIDATION,B,3000,10.37,1,0.17,N,4,20-25,low,small,0.17123287671232876,0.0016666666666666668,0.0034566666666666665
28518,62,51600,RENT,2.0,PERSONAL,A,8525,6.54,0,0.17,N,24,56-65,middle,medium,0.16521317829457363,0.0002346041055718475,0.0007671554252199413
9392,21,38400,RENT,5.0,EDUCATION,A,10000,7.66,0,0.26,N,4,20-25,low-middle,medium,0.2604166666666667,0.0005,0.000766
17099,32,48750,RENT,5.0,DEBTCONSOLIDATION,C,3000,13.49,0,0.06,N,7,26-35,low-middle,small,0.06153846153846154,0.0016666666666666668,0.004496666666666667
14751,25,59000,OWN,6.0,MEDICAL,A,5000,6.17,0,0.08,N,2,20-25,middle,small,0.0847457627118644,0.0012,0.001234
18273,31,42000,RENT,3.0,MEDICAL,B,5000,11.86,0,0.12,N,9,26-35,low-middle,small,0.11904761904761904,0.0006,0.002372
25398,32,29100,MORTGAGE,3.0,MEDICAL,D,10000,15.95,1,0.34,Y,9,26-35,low-middle,medium,0.3436426116838488,0.0003,0.0015949999999999998
1951,25,28000,RENT,10.0,PERSONAL,A,13000,7.9,1,0.46,N,3,20-25,low-middle,large,0.4642857142857143,0.0007692307692307692,0.0006076923076923077
1776,21,52500,RENT,0.0,DEBTCONSOLIDATION,A,2225,7.66,0,0.04,N,3,20-25,middle,small,0.04238095238095238,0.0,0.0034426966292134833
25167,34,67392,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,13.85,1,0.22,Y,8,26-35,middle,large,0.22257834757834757,0.0,0.0009233333333333333
25106,29,85000,MORTGAGE,2.0,PERSONAL,A,10000,7.88,0,0.12,N,5,26-35,high-middle,medium,0.11764705882352941,0.0002,0.000788
21058,27,30000,RENT,0.0,PERSONAL,D,10000,15.31,1,0.33,N,7,26-35,low-middle,medium,0.3333333333333333,0.0,0.001531
15927,32,90000,RENT,7.0,EDUCATION,D,25000,15.58,0,0.28,N,7,26-35,high-middle,very large,0.2777777777777778,0.00028,0.0006232
19754,28,48000,RENT,0.0,HOMEIMPROVEMENT,C,7000,12.68,1,0.15,N,10,26-35,low-middle,medium,0.14583333333333334,0.0,0.0018114285714285715
2704,26,29400,MORTGAGE,4.0,MEDICAL,A,12000,9.32,1,0.41,N,4,20-25,low-middle,large,0.40816326530612246,0.0003333333333333333,0.0007766666666666667
12033,26,95000,OWN,0.0,MEDICAL,A,1000,8.94,0,0.01,N,4,20-25,high-middle,small,0.010526315789473684,0.0,0.00894
8654,24,65000,MORTGAGE,2.0,PERSONAL,B,8000,12.69,0,0.12,N,2,20-25,middle,medium,0.12307692307692308,0.00025,0.00158625
25725,36,430000,RENT,2.0,VENTURE,C,25000,13.8,0,0.06,Y,16,26-35,high,very large,0.05813953488372093,8e-05,0.0005520000000000001
14451,23,13000,RENT,3.0,HOMEIMPROVEMENT,D,2800,15.21,1,0.22,N,2,20-25,low,small,0.2153846153846154,0.0010714285714285715,0.005432142857142858
19934,28,51000,MORTGAGE,1.0,PERSONAL,A,4775,7.49,1,0.09,N,6,26-35,middle,small,0.09362745098039216,0.0002094240837696335,0.001568586387434555
26937,43,22800,RENT,0.0,MEDICAL,B,5075,10.59,0,0.22,N,12,36-45,low,medium,0.2225877192982456,0.0,0.0020866995073891624
15398,22,74000,RENT,4.0,VENTURE,A,5050,5.42,0,0.07,N,4,20-25,middle,medium,0.06824324324324324,0.0007920792079207921,0.0010732673267326732
24269,33,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,G,25000,21.27,1,0.18,Y,10,26-35,high,very large,0.18115942028985507,0.00072,0.0008508
9445,23,34000,RENT,7.0,EDUCATION,B,10000,10.36,1,0.29,N,4,20-25,low-middle,medium,0.29411764705882354,0.0007,0.001036
7856,24,60000,MORTGAGE,2.0,MEDICAL,B,9700,8.88,0,0.16,N,3,20-25,middle,medium,0.16166666666666665,0.0002061855670103093,0.0009154639175257733
13459,24,100300,MORTGAGE,2.0,MEDICAL,D,30000,14.91,1,0.25,Y,3,20-25,high,very large,0.29910269192422734,6.666666666666667e-05,0.000497
12993,23,45000,RENT,1.0,PERSONAL,A,15000,7.9,1,0.33,N,4,20-25,low-middle,large,0.3333333333333333,6.666666666666667e-05,0.0005266666666666667
20558,27,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,6.91,1,0.18,N,8,26-35,middle,medium,0.17857142857142858,0.0002,0.000691
27923,37,74000,RENT,7.0,PERSONAL,B,15000,11.71,0,0.2,N,11,36-45,middle,large,0.20270270270270271,0.00046666666666666666,0.0007806666666666667
16352,33,90000,RENT,15.0,PERSONAL,B,18000,11.58,1,0.2,N,10,26-35,high-middle,very large,0.2,0.0008333333333333334,0.0006433333333333333
25918,41,63000,RENT,1.0,PERSONAL,A,1500,8.0,0,0.02,N,17,36-45,middle,small,0.023809523809523808,0.0006666666666666666,0.005333333333333333
25273,27,43200,RENT,4.0,MEDICAL,A,10000,7.49,0,0.23,N,6,26-35,low-middle,medium,0.23148148148148148,0.0004,0.000749
2813,23,64000,RENT,7.0,DEBTCONSOLIDATION,C,3500,14.72,1,0.05,Y,2,20-25,middle,small,0.0546875,0.002,0.004205714285714286
6553,23,48000,RENT,0.0,PERSONAL,A,6800,6.54,1,0.14,N,4,20-25,low-middle,medium,0.14166666666666666,0.0,0.0009617647058823529
24860,33,44400,MORTGAGE,3.0,VENTURE,C,2000,14.22,1,0.05,Y,9,26-35,low-middle,small,0.04504504504504504,0.0015,0.00711
11471,23,87500,MORTGAGE,2.0,PERSONAL,B,1600,9.88,0,0.02,N,2,20-25,high-middle,small,0.018285714285714287,0.00125,0.006175000000000001
27988,37,145124,MORTGAGE,21.0,PERSONAL,B,11375,10.99,1,0.08,N,14,36-45,high,large,0.07838124638240401,0.0018461538461538461,0.0009661538461538462
2391,25,54996,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.22,N,2,20-25,middle,large,0.2181976871045167,0.00025,0.0008641666666666666
645,24,70000,RENT,8.0,VENTURE,E,20000,14.88,1,0.29,N,4,20-25,middle,very large,0.2857142857142857,0.0004,0.0007440000000000001
13463,22,55000,RENT,0.0,DEBTCONSOLIDATION,D,15000,14.83,1,0.27,Y,4,20-25,middle,large,0.2727272727272727,0.0,0.0009886666666666668
21263,28,70000,OWN,7.0,VENTURE,B,8000,11.49,0,0.11,N,9,26-35,middle,medium,0.11428571428571428,0.000875,0.00143625
5453,25,31200,RENT,1.0,DEBTCONSOLIDATION,C,6000,13.8,1,0.19,N,4,20-25,low-middle,medium,0.19230769230769232,0.00016666666666666666,0.0023
26125,37,35496,RENT,5.0,VENTURE,B,3600,10.37,0,0.1,N,12,36-45,low-middle,small,0.10141987829614604,0.001388888888888889,0.0028805555555555555
28145,38,74237,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18000,14.35,0,0.24,N,17,36-45,middle,very large,0.2424666945054353,0.00022222222222222223,0.0007972222222222222
13765,25,79000,RENT,5.0,EDUCATION,B,15000,12.18,1,0.19,N,3,20-25,high-middle,large,0.189873417721519,0.0003333333333333333,0.000812
16113,31,42000,RENT,1.0,VENTURE,C,20000,13.57,1,0.48,N,6,26-35,low-middle,very large,0.47619047619047616,5e-05,0.0006785000000000001
21368,27,71738,MORTGAGE,4.0,EDUCATION,B,11500,9.63,0,0.16,N,9,26-35,middle,large,0.16030555632997853,0.00034782608695652176,0.0008373913043478262
20840,29,73000,RENT,2.0,EDUCATION,A,9200,7.88,0,0.13,N,5,26-35,middle,medium,0.12602739726027398,0.0002173913043478261,0.0008565217391304348
4699,26,53500,RENT,1.0,PERSONAL,B,5000,12.18,0,0.09,N,3,20-25,middle,small,0.09345794392523364,0.0002,0.002436
18064,32,64052,RENT,3.0,HOMEIMPROVEMENT,B,4875,10.74,0,0.08,N,9,26-35,middle,small,0.0761100355960782,0.0006153846153846154,0.002203076923076923
20925,28,36000,RENT,3.0,MEDICAL,D,9600,14.61,1,0.27,Y,10,26-35,low-middle,medium,0.26666666666666666,0.0003125,0.001521875
9236,22,31200,RENT,5.0,PERSONAL,C,10000,12.73,1,0.32,N,4,20-25,low-middle,medium,0.32051282051282054,0.0005,0.001273
8564,24,25000,RENT,2.0,MEDICAL,B,9000,11.48,1,0.36,N,2,20-25,low,medium,0.36,0.00022222222222222223,0.0012755555555555556
26178,42,32000,MORTGAGE,0.0,PERSONAL,B,10000,10.59,1,0.31,N,12,36-45,low-middle,medium,0.3125,0.0,0.001059
14671,23,44000,MORTGAGE,0.0,VENTURE,A,5500,6.17,0,0.13,N,4,20-25,low-middle,medium,0.125,0.0,0.0011218181818181817
25470,29,33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,N,6,26-35,low-middle,small,0.12727272727272726,0.0011904761904761906,0.0027047619047619047
22823,28,150000,RENT,1.0,MEDICAL,C,12500,14.35,0,0.08,Y,8,26-35,high,large,0.08333333333333333,8e-05,0.001148
14120,23,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4200,13.06,0,0.05,Y,3,20-25,high-middle,small,0.05384615384615385,0.0016666666666666668,0.00310952380952381
9229,26,68000,OWN,6.0,PERSONAL,C,21000,13.92,0,0.31,N,4,20-25,middle,very large,0.3088235294117647,0.00028571428571428574,0.0006628571428571429
24077,28,123000,MORTGAGE,0.0,PERSONAL,A,10000,7.14,1,0.08,N,6,26-35,high,medium,0.08130081300813008,0.0,0.000714
26435,37,60000,RENT,17.0,VENTURE,A,5000,6.17,0,0.08,N,13,36-45,middle,small,0.08333333333333333,0.0034,0.001234
16273,29,14400,RENT,3.0,EDUCATION,D,1000,16.32,1,0.07,Y,8,26-35,low,small,0.06944444444444445,0.003,0.01632
22507,32,36000,OWN,3.0,EDUCATION,B,5000,10.0,0,0.14,N,6,26-35,low-middle,small,0.1388888888888889,0.0006,0.002
19033,33,35600,RENT,1.0,VENTURE,C,6000,13.49,1,0.17,N,5,26-35,low-middle,medium,0.16853932584269662,0.00016666666666666666,0.0022483333333333335
4998,23,26400,RENT,7.0,EDUCATION,B,5400,10.38,0,0.2,N,2,20-25,low-middle,medium,0.20454545454545456,0.0012962962962962963,0.0019222222222222223
16224,30,22000,OWN,4.0,VENTURE,C,2000,13.57,0,0.09,N,9,26-35,low,small,0.09090909090909091,0.002,0.006785
4390,26,42000,RENT,3.0,PERSONAL,C,5000,13.99,1,0.12,N,3,20-25,low-middle,small,0.11904761904761904,0.0006,0.002798
580,23,54000,RENT,2.0,PERSONAL,B,20000,11.12,1,0.37,N,2,20-25,middle,very large,0.37037037037037035,0.0001,0.000556
24122,28,138996,MORTGAGE,3.0,PERSONAL,C,20000,13.79,0,0.14,Y,9,26-35,high,very large,0.14388903277792167,0.00015,0.0006895
18378,27,69000,RENT,0.0,PERSONAL,D,9000,16.77,1,0.13,Y,6,26-35,middle,medium,0.13043478260869565,0.0,0.0018633333333333334
8486,26,63096,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.07,N,3,20-25,middle,small,0.06656523392925066,0.0002380952380952381,0.0014261904761904763
16793,31,12000,RENT,2.0,EDUCATION,B,2400,11.71,1,0.2,N,10,26-35,low,small,0.2,0.0008333333333333334,0.004879166666666667
9794,24,56100,MORTGAGE,4.0,MEDICAL,D,4900,15.95,1,0.07,Y,4,20-25,middle,small,0.0873440285204991,0.0008163265306122449,0.003255102040816326
12878,24,110000,MORTGAGE,7.0,PERSONAL,A,12000,8.94,0,0.11,N,3,20-25,high,large,0.10909090909090909,0.0005833333333333334,0.000745
21652,29,75000,MORTGAGE,9.0,PERSONAL,B,8000,11.99,0,0.11,N,5,26-35,middle,medium,0.10666666666666667,0.001125,0.00149875
7912,24,60000,MORTGAGE,6.0,PERSONAL,C,2400,13.61,0,0.04,Y,4,20-25,middle,small,0.04,0.0025,0.005670833333333333
11023,23,54000,RENT,3.0,DEBTCONSOLIDATION,C,12000,12.98,1,0.22,Y,3,20-25,middle,large,0.2222222222222222,0.00025,0.0010816666666666668
13514,24,132000,MORTGAGE,8.0,VENTURE,D,14000,17.49,0,0.11,Y,2,20-25,high,large,0.10606060606060606,0.0005714285714285715,0.0012492857142857143
23047,30,98000,MORTGAGE,12.0,VENTURE,B,12000,8.88,0,0.12,N,7,26-35,high-middle,large,0.12244897959183673,0.001,0.0007400000000000001
3736,26,44000,RENT,5.0,DEBTCONSOLIDATION,C,4600,13.99,1,0.1,N,4,20-25,low-middle,small,0.10454545454545454,0.0010869565217391304,0.003041304347826087
12342,25,100000,MORTGAGE,9.0,MEDICAL,A,3275,5.42,0,0.03,N,2,20-25,high-middle,small,0.03275,0.002748091603053435,0.0016549618320610686
17711,27,34000,RENT,10.0,MEDICAL,D,4000,17.19,1,0.12,Y,9,26-35,low-middle,small,0.11764705882352941,0.0025,0.0042975
7045,23,42996,RENT,7.0,VENTURE,A,7200,8.0,0,0.17,N,2,20-25,low-middle,medium,0.1674574379012001,0.0009722222222222222,0.0011111111111111111
20166,28,29000,RENT,1.0,MEDICAL,C,8000,13.11,1,0.28,Y,9,26-35,low-middle,medium,0.27586206896551724,0.000125,0.00163875
23797,35,34000,RENT,1.0,VENTURE,D,1600,14.84,1,0.05,Y,6,26-35,low-middle,small,0.047058823529411764,0.000625,0.009275
9755,26,49571,RENT,1.0,VENTURE,C,10000,13.11,0,0.2,Y,3,20-25,low-middle,medium,0.2017308506989974,0.0001,0.0013109999999999999
16783,27,15600,RENT,1.0,HOMEIMPROVEMENT,D,2250,18.25,1,0.14,N,6,26-35,low,small,0.14423076923076922,0.00044444444444444447,0.00811111111111111
8328,26,84000,RENT,0.0,HOMEIMPROVEMENT,C,8000,12.61,1,0.1,N,4,20-25,high-middle,medium,0.09523809523809523,0.0,0.00157625
9454,26,34000,RENT,5.0,VENTURE,C,10000,13.11,1,0.29,Y,3,20-25,low-middle,medium,0.29411764705882354,0.0005,0.0013109999999999999
26808,38,36000,RENT,13.0,EDUCATION,B,7500,11.36,0,0.21,N,13,36-45,low-middle,medium,0.20833333333333334,0.0017333333333333333,0.0015146666666666665
4154,24,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.14,1,0.17,N,4,20-25,low-middle,medium,0.16666666666666666,0.0013333333333333333,0.0011899999999999999
15678,24,38000,RENT,0.0,PERSONAL,B,12000,11.89,1,0.32,N,3,20-25,low-middle,large,0.3157894736842105,0.0,0.0009908333333333334
10667,22,66000,RENT,6.0,DEBTCONSOLIDATION,E,11750,17.14,1,0.18,N,2,20-25,middle,large,0.17803030303030304,0.0005106382978723404,0.0014587234042553192
20562,33,62000,MORTGAGE,3.0,EDUCATION,A,10000,7.88,0,0.16,N,6,26-35,middle,medium,0.16129032258064516,0.0003,0.000788
22237,30,65144,MORTGAGE,9.0,MEDICAL,E,5000,16.35,1,0.07,Y,6,26-35,middle,small,0.07675303942036105,0.0018,0.0032700000000000003
27114,48,66948,MORTGAGE,1.0,VENTURE,B,24000,10.62,0,0.36,N,12,46-55,middle,very large,0.35848718408316904,4.1666666666666665e-05,0.00044249999999999997
25698,45,82800,RENT,4.0,EDUCATION,C,25000,12.87,1,0.3,Y,14,36-45,high-middle,very large,0.30193236714975846,0.00016,0.0005147999999999999
4988,21,32000,RENT,5.0,PERSONAL,C,5325,14.27,0,0.17,Y,3,20-25,low-middle,medium,0.16640625,0.0009389671361502347,0.00267981220657277
12176,23,97000,MORTGAGE,5.0,EDUCATION,B,12000,9.91,0,0.12,N,2,20-25,high-middle,large,0.12371134020618557,0.0004166666666666667,0.0008258333333333334
24372,33,130050,MORTGAGE,0.0,MEDICAL,D,10000,14.61,1,0.07,Y,7,26-35,high,medium,0.07689350249903883,0.0,0.0014609999999999998
16034,31,17676,OWN,1.0,EDUCATION,D,2500,14.74,0,0.14,N,10,26-35,low,small,0.1414347137361394,0.0004,0.005896
4674,25,63996,RENT,2.0,VENTURE,B,8500,11.89,0,0.13,N,4,20-25,middle,medium,0.13282080130008125,0.00023529411764705883,0.0013988235294117649
10444,24,71004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,14.96,1,0.07,Y,3,20-25,middle,small,0.0704185679680018,0.0016,0.0029920000000000003
26798,39,49993,MORTGAGE,10.0,DEBTCONSOLIDATION,D,12600,16.89,1,0.25,N,15,36-45,low-middle,large,0.2520352849398916,0.0007936507936507937,0.0013404761904761905
14784,24,24996,RENT,0.0,EDUCATION,B,4000,9.45,0,0.16,N,2,20-25,low,small,0.16002560409665548,0.0,0.0023625
21094,32,62500,MORTGAGE,3.0,PERSONAL,C,3800,13.11,1,0.06,N,10,26-35,middle,small,0.0608,0.0007894736842105263,0.00345
23070,27,56000,RENT,2.0,MEDICAL,B,14000,10.65,0,0.25,N,7,26-35,middle,large,0.25,0.00014285714285714287,0.0007607142857142858
5723,22,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9000,8.49,0,0.18,N,2,20-25,low-middle,medium,0.18,0.0007777777777777777,0.0009433333333333334
11919,22,81996,MORTGAGE,6.0,PERSONAL,B,10000,11.46,1,0.12,N,3,20-25,high-middle,medium,0.1219571686423728,0.0006,0.001146
23263,30,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,8.9,1,0.05,N,5,26-35,high-middle,small,0.05333333333333334,0.0014583333333333334,0.0018541666666666667
11535,22,88812,MORTGAGE,6.0,EDUCATION,D,29000,15.65,0,0.33,N,2,20-25,high-middle,very large,0.32653245056974284,0.00020689655172413793,0.0005396551724137931
10739,26,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,16800,16.4,1,0.23,Y,4,20-25,middle,very large,0.22702702702702704,0.0,0.0009761904761904761
24828,29,42000,RENT,0.0,VENTURE,D,5000,14.96,1,0.12,Y,5,26-35,low-middle,small,0.11904761904761904,0.0,0.0029920000000000003
6031,25,73000,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.96,1,0.08,N,4,20-25,middle,medium,0.0821917808219178,0.0003333333333333333,0.0024933333333333335
17309,30,44760,RENT,1.0,EDUCATION,B,3300,11.71,0,0.07,N,8,26-35,low-middle,small,0.07372654155495978,0.00030303030303030303,0.0035484848484848485
26894,46,60000,MORTGAGE,7.0,EDUCATION,A,3600,6.99,0,0.06,N,12,36-45,middle,small,0.06,0.0019444444444444444,0.0019416666666666666
27902,36,123000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2500,14.91,1,0.02,Y,14,26-35,high,small,0.02032520325203252,0.0004,0.005964
100,22,42000,RENT,6.0,MEDICAL,D,25000,14.59,1,0.6,Y,2,20-25,low-middle,very large,0.5952380952380952,0.00024,0.0005836
13704,23,75000,RENT,0.0,PERSONAL,C,15000,13.57,1,0.2,Y,3,20-25,middle,large,0.2,0.0,0.0009046666666666667
16460,27,48396,RENT,11.0,MEDICAL,D,16000,14.74,1,0.33,Y,7,26-35,low-middle,very large,0.33060583519299114,0.0006875,0.00092125
21053,29,68000,MORTGAGE,2.0,MEDICAL,C,5000,12.99,0,0.07,N,9,26-35,middle,small,0.07352941176470588,0.0004,0.002598
20293,28,50000,RENT,4.0,MEDICAL,A,8000,7.14,0,0.16,N,7,26-35,low-middle,medium,0.16,0.0005,0.0008925
946,21,37232,RENT,3.0,MEDICAL,B,17500,12.53,1,0.47,N,2,20-25,low-middle,very large,0.4700257842715943,0.00017142857142857143,0.000716
28304,40,24000,RENT,3.0,PERSONAL,C,2700,14.27,0,0.11,Y,11,36-45,low,small,0.1125,0.0011111111111111111,0.005285185185185185
23928,33,125000,OWN,17.0,PERSONAL,A,3000,7.75,0,0.02,N,8,26-35,high,small,0.024,0.005666666666666667,0.0025833333333333333
10851,25,39779,RENT,8.0,VENTURE,A,12000,5.79,0,0.3,N,2,20-25,low-middle,large,0.30166670856482064,0.0006666666666666666,0.0004825
26394,47,86000,RENT,0.0,HOMEIMPROVEMENT,C,9000,12.87,1,0.1,N,13,46-55,high-middle,medium,0.10465116279069768,0.0,0.0014299999999999998
18373,27,70176,RENT,3.0,VENTURE,A,9000,7.88,0,0.13,N,8,26-35,middle,medium,0.12824897400820792,0.0003333333333333333,0.0008755555555555555
13005,26,45000,RENT,3.0,EDUCATION,B,15000,8.88,1,0.33,N,3,20-25,low-middle,large,0.3333333333333333,0.0002,0.0005920000000000001
3910,26,52000,RENT,6.0,MEDICAL,E,4800,17.99,1,0.09,N,4,20-25,middle,small,0.09230769230769231,0.00125,0.0037479166666666663
13855,23,163000,OWN,5.0,EDUCATION,B,10000,11.36,0,0.06,N,2,20-25,high,medium,0.06134969325153374,0.0005,0.0011359999999999999
19036,34,42000,RENT,5.0,VENTURE,C,6000,14.22,0,0.14,N,10,26-35,low-middle,medium,0.14285714285714285,0.0008333333333333334,0.00237
12910,21,32000,RENT,6.0,PERSONAL,C,15000,15.27,1,0.47,Y,3,20-25,low-middle,large,0.46875,0.0004,0.001018
175,24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,20-25,low,medium,0.4166666666666667,0.0008333333333333334,0.0012483333333333333
9273,22,33600,RENT,3.0,EDUCATION,B,10000,10.25,0,0.3,N,3,20-25,low-middle,medium,0.2976190476190476,0.0003,0.001025
24605,28,95000,MORTGAGE,5.0,PERSONAL,A,5000,7.88,0,0.05,N,7,26-35,high-middle,small,0.05263157894736842,0.001,0.001576
27848,37,91800,MORTGAGE,0.0,MEDICAL,F,5000,19.47,1,0.05,Y,16,36-45,high-middle,small,0.054466230936819175,0.0,0.003894
26139,38,36156,MORTGAGE,1.0,HOMEIMPROVEMENT,B,8500,12.21,0,0.24,N,16,36-45,low-middle,medium,0.23509237747538445,0.00011764705882352942,0.0014364705882352943
9963,22,74000,MORTGAGE,6.0,MEDICAL,A,2500,6.62,0,0.03,N,3,20-25,middle,small,0.033783783783783786,0.0024,0.002648
21513,27,55000,RENT,3.0,HOMEIMPROVEMENT,B,10000,10.25,0,0.18,N,5,26-35,middle,medium,0.18181818181818182,0.0003,0.001025
18396,30,64698,RENT,11.0,MEDICAL,D,9000,16.0,1,0.12,Y,5,26-35,middle,medium,0.13910785495687655,0.0012222222222222222,0.0017777777777777779
3878,23,40800,MORTGAGE,4.0,MEDICAL,B,10400,10.0,0,0.25,N,2,20-25,low-middle,large,0.2549019607843137,0.0003846153846153846,0.0009615384615384616
8356,25,108000,RENT,5.0,DEBTCONSOLIDATION,E,8000,16.77,1,0.07,N,3,20-25,high,medium,0.07407407407407407,0.000625,0.00209625
25098,27,75000,RENT,2.0,EDUCATION,A,14000,9.63,0,0.19,N,5,26-35,middle,large,0.18666666666666668,0.00014285714285714287,0.0006878571428571429
2184,23,19200,RENT,0.0,PERSONAL,B,3000,9.99,1,0.16,N,3,20-25,low,small,0.15625,0.0,0.00333
27018,46,48000,RENT,1.0,EDUCATION,F,8400,18.54,1,0.17,N,16,36-45,low-middle,medium,0.175,0.00011904761904761905,0.002207142857142857
16305,29,24000,MORTGAGE,0.0,EDUCATION,B,4000,10.59,0,0.17,N,10,26-35,low,small,0.16666666666666666,0.0,0.0026475
14199,23,21000,RENT,6.0,EDUCATION,A,7500,6.91,1,0.36,N,2,20-25,low,medium,0.35714285714285715,0.0008,0.0009213333333333334
